time	x error	y error	L0 error	L1 error	R0 error	R1 error	L eye error	R eye error
16546	-0.237645	-0.097962	-0.000622	-0.000040	-0.008745	-0.007090	-0.119482	-0.119482
16548	-0.233993	-0.094388	-0.000613	-0.000040	-0.008652	-0.007010	-0.117105	-0.117105
16550	-0.230516	-0.090850	-0.000605	-0.000039	-0.008557	-0.006928	-0.114749	-0.114749
16552	-0.227206	-0.087351	-0.000597	-0.000038	-0.008459	-0.006846	-0.112415	-0.112415
16554	-0.224056	-0.083894	-0.000589	-0.000038	-0.008360	-0.006762	-0.110103	-0.110103
16556	-0.221060	-0.080484	-0.000581	-0.000037	-0.008260	-0.006679	-0.107815	-0.107815
16558	-0.218211	-0.077121	-0.000574	-0.000037	-0.008159	-0.006595	-0.105551	-0.105551
16560	-0.215502	-0.073809	-0.000566	-0.000036	-0.008058	-0.006512	-0.103312	-0.103312
16562	-0.212927	-0.070550	-0.000558	-0.000036	-0.007956	-0.006429	-0.101098	-0.101098
16564	-0.210481	-0.067346	-0.000551	-0.000035	-0.007855	-0.006346	-0.098910	-0.098910
16566	-0.208157	-0.064197	-0.000543	-0.000035	-0.007755	-0.006264	-0.096749	-0.096749
16568	-0.205950	-0.061106	-0.000536	-0.000034	-0.007654	-0.006183	-0.094615	-0.094615
16570	-0.203854	-0.058074	-0.000529	-0.000034	-0.007555	-0.006102	-0.092509	-0.092509
16572	-0.201865	-0.055101	-0.000522	-0.000033	-0.007456	-0.006023	-0.090431	-0.090431
16574	-0.199977	-0.052188	-0.000515	-0.000033	-0.007358	-0.005944	-0.088381	-0.088381
16576	-0.198186	-0.049336	-0.000508	-0.000032	-0.007261	-0.005866	-0.086359	-0.086359
16578	-0.196487	-0.046546	-0.000501	-0.000032	-0.007165	-0.005788	-0.084367	-0.084367
16580	-0.194875	-0.043817	-0.000495	-0.000031	-0.007070	-0.005712	-0.082403	-0.082403
16582	-0.193346	-0.041150	-0.000488	-0.000031	-0.006976	-0.005637	-0.080469	-0.080469
16584	-0.191897	-0.038544	-0.000481	-0.000030	-0.006883	-0.005562	-0.078565	-0.078565
16586	-0.190523	-0.036001	-0.000475	-0.000030	-0.006792	-0.005489	-0.076690	-0.076690
16588	-0.189221	-0.033518	-0.000469	-0.000029	-0.006701	-0.005416	-0.074845	-0.074845
16590	-0.187987	-0.031097	-0.000462	-0.000029	-0.006612	-0.005345	-0.073029	-0.073029
16592	-0.186817	-0.028737	-0.000456	-0.000028	-0.006523	-0.005274	-0.071243	-0.071243
16594	-0.185709	-0.026437	-0.000450	-0.000028	-0.006436	-0.005204	-0.069487	-0.069487
16596	-0.184659	-0.024197	-0.000444	-0.000028	-0.006350	-0.005135	-0.067761	-0.067761
16598	-0.183665	-0.022016	-0.000438	-0.000027	-0.006265	-0.005067	-0.066065	-0.066065
16600	-0.182723	-0.019894	-0.000432	-0.000027	-0.006181	-0.005000	-0.064398	-0.064398
16602	-0.181831	-0.017830	-0.000427	-0.000026	-0.006098	-0.004933	-0.062760	-0.062760
16604	-0.180987	-0.015822	-0.000421	-0.000026	-0.006016	-0.004868	-0.061153	-0.061153
16606	-0.180187	-0.013872	-0.000415	-0.000026	-0.005935	-0.004803	-0.059574	-0.059574
16608	-0.179430	-0.011976	-0.000410	-0.000025	-0.005856	-0.004740	-0.058025	-0.058025
16610	-0.178713	-0.010136	-0.000404	-0.000025	-0.005777	-0.004677	-0.056505	-0.056505
16612	-0.178034	-0.008349	-0.000399	-0.000025	-0.005699	-0.004615	-0.055013	-0.055013
16614	-0.177392	-0.006616	-0.000393	-0.000024	-0.005623	-0.004553	-0.053550	-0.053550
16616	-0.176784	-0.004934	-0.000388	-0.000024	-0.005547	-0.004493	-0.052116	-0.052116
16618	-0.176208	-0.003304	-0.000383	-0.000023	-0.005473	-0.004433	-0.050710	-0.050710
16620	-0.175663	-0.001723	-0.000378	-0.000023	-0.005399	-0.004375	-0.049332	-0.049332
16622	-0.175148	-0.000192	-0.000373	-0.000023	-0.005327	-0.004316	-0.047981	-0.047981
16624	-0.174660	0.001291	-0.000368	-0.000022	-0.005255	-0.004259	-0.046658	-0.046658
16626	-0.174198	0.002727	-0.000363	-0.000022	-0.005185	-0.004203	-0.045363	-0.045363
16628	-0.173760	0.004117	-0.000358	-0.000022	-0.005115	-0.004147	-0.044094	-0.044094
16630	-0.173347	0.005461	-0.000353	-0.000021	-0.005046	-0.004092	-0.042852	-0.042852
16632	-0.172955	0.006762	-0.000349	-0.000021	-0.004978	-0.004037	-0.041636	-0.041636
16634	-0.172585	0.008019	-0.000344	-0.000021	-0.004911	-0.003984	-0.040446	-0.040446
16636	-0.172234	0.009234	-0.000339	-0.000020	-0.004845	-0.003931	-0.039282	-0.039282
16638	-0.171902	0.010407	-0.000335	-0.000020	-0.004780	-0.003879	-0.038143	-0.038143
16640	-0.171588	0.011540	-0.000330	-0.000020	-0.004716	-0.003827	-0.037029	-0.037029
16642	-0.171290	0.012634	-0.000326	-0.000020	-0.004653	-0.003777	-0.035941	-0.035941
16644	-0.171009	0.013690	-0.000322	-0.000019	-0.004590	-0.003726	-0.034876	-0.034876
16646	-0.170743	0.014708	-0.000317	-0.000019	-0.004528	-0.003677	-0.033836	-0.033836
16648	-0.170491	0.015689	-0.000313	-0.000019	-0.004468	-0.003628	-0.032819	-0.032819
16650	-0.170252	0.016635	-0.000309	-0.000018	-0.004407	-0.003580	-0.031826	-0.031826
16652	-0.170026	0.017547	-0.000305	-0.000018	-0.004348	-0.003532	-0.030856	-0.030856
16654	-0.169813	0.018424	-0.000301	-0.000018	-0.004290	-0.003486	-0.029909	-0.029909
16656	-0.169611	0.019269	-0.000297	-0.000018	-0.004232	-0.003439	-0.028984	-0.028984
16658	-0.169419	0.020082	-0.000293	-0.000017	-0.004175	-0.003394	-0.028081	-0.028081
16660	-0.169238	0.020864	-0.000289	-0.000017	-0.004119	-0.003349	-0.027200	-0.027200
16662	-0.169067	0.021615	-0.000285	-0.000017	-0.004064	-0.003304	-0.026340	-0.026340
16664	-0.168905	0.022337	-0.000281	-0.000017	-0.004009	-0.003260	-0.025501	-0.025501
16666	-0.168751	0.023031	-0.000277	-0.000016	-0.003955	-0.003217	-0.024683	-0.024683
16668	-0.168606	0.023697	-0.000274	-0.000016	-0.003902	-0.003174	-0.023885	-0.023885
16670	-0.168469	0.024335	-0.000270	-0.000016	-0.003850	-0.003132	-0.023107	-0.023107
16672	-0.168339	0.024948	-0.000266	-0.000016	-0.003798	-0.003090	-0.022349	-0.022349
16674	-0.168216	0.025535	-0.000263	-0.000015	-0.003747	-0.003049	-0.021610	-0.021610
16676	-0.168216	0.025535	-0.000259	-0.000015	-0.003696	-0.003009	-0.020348	-0.020348
16678	-0.470594	-1.550264	-0.000256	-0.000015	-0.003647	-0.002969	1.126708	1.126708
16680	-0.467331	-1.549840	-0.000252	-0.000015	-0.003598	-0.002930	1.098229	1.098229
16682	-0.461045	-1.549002	-0.000249	-0.000014	-0.003549	-0.002891	1.037295	1.037295
16684	-0.451910	-1.547736	-0.000246	-0.000014	-0.003502	-0.002852	0.973796	0.973796
16686	-0.440100	-1.546014	-0.000242	-0.000014	-0.003455	-0.002814	0.912384	0.912384
16688	-0.425793	-1.543798	-0.000239	-0.000014	-0.003408	-0.002777	0.853690	0.853690
16690	-0.409165	-1.541043	-0.000236	-0.000014	-0.003362	-0.002740	0.797707	0.797707
16692	-0.390391	-1.537696	-0.000233	-0.000013	-0.003317	-0.002704	0.744337	0.744337
16694	-0.369648	-1.533704	-0.000230	-0.000013	-0.003272	-0.002668	0.693465	0.693465
16696	-0.347108	-1.529012	-0.000227	-0.000013	-0.003228	-0.002633	0.644984	0.644984
16698	-0.322944	-1.523564	-0.000224	-0.000013	-0.003185	-0.002598	0.598788	0.598788
16700	-0.297328	-1.517308	-0.000221	-0.000013	-0.003142	-0.002563	0.554779	0.554779
16702	-0.270426	-1.510193	-0.000218	-0.000012	-0.003100	-0.002529	0.512860	0.512860
16704	-0.242404	-1.502174	-0.000215	-0.000012	-0.003058	-0.002496	0.472941	0.472941
16706	-0.213424	-1.493211	-0.000212	-0.000012	-0.003017	-0.002462	0.434935	0.434935
16708	-0.183646	-1.483268	-0.000209	-0.000012	-0.002977	-0.002430	0.398761	0.398761
16710	-0.153224	-1.472319	-0.000206	-0.000012	-0.002937	-0.002397	0.364337	0.364337
16712	-0.122307	-1.460343	-0.000203	-0.000011	-0.002897	-0.002366	0.331591	0.331591
16714	-0.091043	-1.447324	-0.000201	-0.000011	-0.002858	-0.002334	0.300448	0.300448
16716	-0.059572	-1.433256	-0.000198	-0.000011	-0.002820	-0.002303	0.270841	0.270841
16718	-0.028029	-1.418140	-0.000195	-0.000011	-0.002782	-0.002273	0.242703	0.242703
16720	0.003457	-1.401984	-0.000193	-0.000011	-0.002744	-0.002242	0.215971	0.215971
16722	-0.312498	-1.226813	-0.000190	-0.000011	-0.002707	-0.002213	0.355884	0.404971
16724	-0.245323	-1.160726	-0.000188	-0.000010	-0.002671	-0.002183	0.355884	0.404971
16726	-0.172751	-1.054429	-0.000185	-0.000010	-0.002635	-0.002154	0.355884	0.404971
16728	-0.110593	-0.950303	-0.000183	-0.000010	-0.002600	-0.002126	0.355884	0.404971
16730	-0.059176	-0.852599	-0.000180	-0.000010	-0.002565	-0.002098	0.355884	0.404971
16732	-0.017409	-0.761275	-0.000178	-0.000010	-0.002530	-0.002070	0.355884	0.404971
16734	0.015788	-0.675918	-0.000175	-0.000010	-0.002496	-0.002042	0.355884	0.404971
16736	0.041381	-0.596149	-0.000173	-0.000010	-0.002463	-0.002015	0.355884	0.404971
16738	0.060226	-0.521648	-0.000171	-0.000009	-0.002430	-0.001988	0.355884	0.404971
16740	0.073090	-0.452143	-0.000169	-0.000009	-0.002397	-0.001962	0.355884	0.404971
16742	0.080662	-0.387395	-0.000166	-0.000009	-0.002365	-0.001936	0.355884	0.404971
16744	0.083564	-0.327189	-0.000164	-0.000009	-0.002333	-0.001910	0.355884	0.404971
16746	0.082358	-0.271326	-0.000162	-0.000009	-0.002302	-0.001885	0.355884	0.404971
16748	0.077558	-0.219618	-0.000160	-0.000009	-0.002271	-0.001860	0.355884	0.404971
16750	0.069626	-0.171885	-0.000158	-0.000009	-0.002240	-0.001835	0.355884	0.404971
16752	0.058987	-0.127954	-0.000155	-0.000008	-0.002210	-0.001811	0.355884	0.404971
16754	0.046024	-0.087654	-0.000153	-0.000008	-0.002180	-0.001787	0.355884	0.404971
16756	0.031085	-0.050818	-0.000151	-0.000008	-0.002151	-0.001763	0.355884	0.404971
16758	0.014488	-0.017281	-0.000149	-0.000008	-0.002122	-0.001740	0.355884	0.404971
16760	-0.003483	0.013120	-0.000147	-0.000008	-0.002093	-0.001717	0.355884	0.404971
16762	-0.199126	-1.320544	-0.000145	-0.000008	-0.002065	-0.001694	-0.380427	-0.355884
16764	-0.170252	-1.283580	-0.000143	-0.000008	-0.002037	-0.001671	-0.380427	-0.355884
16766	-0.174363	-1.285630	-0.000141	-0.000008	-0.002010	-0.001649	-0.380427	-0.355884
16768	-0.182019	-1.291703	-0.000140	-0.000007	-0.001983	-0.001627	-0.380427	-0.355884
16770	-0.189686	-1.297561	-0.000138	-0.000007	-0.001956	-0.001606	-0.380427	-0.355884
16772	-0.196948	-1.302718	-0.000136	-0.000007	-0.001930	-0.001584	-0.380427	-0.355884
16774	-0.203778	-1.307138	-0.000134	-0.000007	-0.001904	-0.001563	-0.380427	-0.355884
16776	-0.210203	-1.310840	-0.000132	-0.000007	-0.001878	-0.001543	-0.380427	-0.355884
16778	-0.216257	-1.313845	-0.000131	-0.000007	-0.001853	-0.001522	-0.380427	-0.355884
16780	-0.221973	-1.316172	-0.000129	-0.000007	-0.001828	-0.001502	-0.380427	-0.355884
16782	-0.227388	-1.317841	-0.000127	-0.000007	-0.001804	-0.001482	-0.380427	-0.355884
16784	-0.232539	-1.318866	-0.000125	-0.000007	-0.001779	-0.001462	-0.380427	-0.355884
16786	-0.237462	-1.319264	-0.000124	-0.000007	-0.001756	-0.001443	-0.380427	-0.355884
16788	-0.242193	-1.319047	-0.000122	-0.000006	-0.001732	-0.001424	-0.380427	-0.355884
16790	-0.246769	-1.318228	-0.000120	-0.000006	-0.001709	-0.001405	-0.380427	-0.355884
16792	-0.251224	-1.316817	-0.000119	-0.000006	-0.001686	-0.001386	-0.380427	-0.355884
16794	-0.255592	-1.314825	-0.000117	-0.000006	-0.001663	-0.001368	-0.380427	-0.355884
16796	-0.259908	-1.312261	-0.000116	-0.000006	-0.001641	-0.001350	-0.380427	-0.355884
16798	-0.264204	-1.309132	-0.000114	-0.000006	-0.001619	-0.001332	-0.380427	-0.355884
16800	-0.268509	-1.305447	-0.000113	-0.000006	-0.001597	-0.001314	-0.380427	-0.355884
16802	-0.144253	-0.721760	-0.000111	-0.000006	-0.001575	-0.001297	-0.417243	-0.306796
16804	-0.145979	-0.715374	-0.000110	-0.000006	-0.001554	-0.001279	-0.417243	-0.306796
16806	-0.145988	-0.700315	-0.048248	0.003931	-0.001533	-0.001262	-0.417243	-0.306796
16808	-0.146076	-0.684725	-0.057318	0.024693	-0.001513	-0.001246	-0.417243	-0.306796
16810	-0.146442	-0.669536	-0.069694	0.045525	-0.001492	-0.001229	-0.417243	-0.306796
16812	-0.147088	-0.654809	-0.085042	0.066258	-0.001472	-0.001213	-0.417243	-0.306796
16814	-0.147994	-0.640512	-0.103048	0.086744	-0.001452	-0.001197	-0.417243	-0.306796
16816	-0.149139	-0.626603	-0.123420	0.106850	-0.001433	-0.001181	-0.417243	-0.306796
16818	-0.150502	-0.613043	-0.145884	0.126459	-0.001414	-0.001165	-0.417243	-0.306796
16820	-0.152063	-0.599798	-0.170190	0.145463	-0.001395	-0.001150	-0.417243	-0.306796
16822	-0.153802	-0.586837	-0.196104	0.163769	-0.001376	-0.001134	-0.417243	-0.306796
16824	-0.155701	-0.574131	-0.223411	0.181293	-0.001357	-0.001119	-0.417243	-0.306796
16826	-0.157742	-0.561656	-0.251911	0.197960	-0.001339	-0.001104	-0.417243	-0.306796
16828	-0.159906	-0.549388	-0.281423	0.213707	-0.001321	-0.001090	-0.417243	-0.306796
16830	-0.162179	-0.537307	-0.311778	0.228477	-0.001303	-0.001075	-0.417243	-0.306796
16832	-0.164542	-0.525393	-0.342822	0.242226	-0.001286	-0.001061	-0.417243	-0.306796
16834	-0.166980	-0.513629	-0.374414	0.254918	-0.001268	-0.001047	-0.417243	-0.306796
16836	-0.169477	-0.502001	-0.406426	0.266526	-0.001251	-0.001033	-0.417243	-0.306796
16838	-0.172019	-0.490494	-0.438744	0.277033	-0.001235	-0.001019	-0.417243	-0.306796
16840	-0.174590	-0.479097	-0.471262	0.286433	-0.001218	-0.001006	-0.417243	-0.306796
16842	-0.122828	-0.569427	-0.369667	0.344815	-0.001202	-0.000992	-0.245437	-0.184078
16844	-0.125936	-0.559403	-0.397513	0.358923	-0.001185	-0.000979	-0.245437	-0.184078
16846	-0.127325	-0.552429	-0.421787	0.373392	-0.001169	-0.000966	-0.245437	-0.184078
16848	-0.128607	-0.545857	-0.445954	0.387394	-0.001154	-0.000953	-0.245437	-0.184078
16850	-0.129970	-0.539358	-0.470409	0.400798	-0.001138	-0.000941	-0.245437	-0.184078
16852	-0.131432	-0.532889	-0.495161	0.413575	-0.001123	-0.000928	-0.245437	-0.184078
16854	-0.132989	-0.526443	-0.520171	0.425709	-0.001108	-0.000916	-0.245437	-0.184078
16856	-0.134634	-0.520015	-0.545400	0.437188	-0.001093	-0.000904	-0.245437	-0.184078
16858	-0.136359	-0.513604	-0.570810	0.447997	-0.001078	-0.000892	-0.245437	-0.184078
16860	-0.138159	-0.507208	-0.596370	0.458126	-0.001064	-0.000880	-0.245437	-0.184078
16862	-0.140027	-0.500823	-0.622049	0.467565	-0.001049	-0.000868	-0.245437	-0.184078
16864	-0.141957	-0.494448	-0.647819	0.476302	-0.001035	-0.000857	-0.245437	-0.184078
16866	-0.143941	-0.488080	-0.673654	0.484330	-0.001021	-0.000845	-0.245437	-0.184078
16868	-0.145975	-0.481719	-0.699533	0.491643	-0.001008	-0.000834	-0.245437	-0.184078
16870	-0.148053	-0.475361	-0.725434	0.498236	-0.000994	-0.000823	-0.245437	-0.184078
16872	-0.150168	-0.469006	-0.751328	0.504121	-0.000981	-0.000812	-0.245437	-0.184078
16874	-0.152316	-0.462652	-0.777178	0.509332	-0.000967	-0.000801	-0.245437	-0.184078
16876	-0.154489	-0.456296	-0.802946	0.513908	-0.000954	-0.000791	-0.245437	-0.184078
16878	-0.156684	-0.449939	-0.828599	0.517885	-0.000942	-0.000780	-0.245437	-0.184078
16880	-0.158895	-0.443579	-0.854110	0.521300	-0.000929	-0.000770	-0.245437	-0.184078
16882	-0.125540	-0.487192	-0.768783	0.604223	-0.000916	-0.000760	-0.134990	-0.098175
16884	-0.127643	-0.482039	-0.791264	0.611851	-0.000904	-0.000750	-0.134990	-0.098175
16886	-0.128686	-0.478266	-0.810617	0.621105	-0.000892	-0.000740	-0.134990	-0.098175
16888	-0.129643	-0.474665	-0.829729	0.630172	-0.000880	-0.000730	-0.134990	-0.098175
16890	-0.130633	-0.471086	-0.848936	0.638832	-0.000868	-0.000720	-0.134990	-0.098175
16892	-0.131665	-0.467508	-0.868256	0.647066	-0.000856	-0.000711	-0.134990	-0.098175
16894	-0.132741	-0.463930	-0.887672	0.654878	-0.000845	-0.000701	-0.134990	-0.098175
16896	-0.133857	-0.460350	-0.907169	0.662268	-0.000834	-0.000692	-0.134990	-0.098175
16898	-0.135011	-0.456769	-0.926736	0.669237	-0.000822	-0.000683	-0.134990	-0.098175
16900	-0.136201	-0.453186	-0.946365	0.675780	-0.000811	-0.000674	-0.134990	-0.098175
16902	-0.137423	-0.449600	-0.966055	0.681886	-0.000800	-0.000665	-0.134990	-0.098175
16904	-0.138677	-0.446012	-0.985805	0.687544	-0.000787	-0.000645	-0.134990	-0.098175
16906	-0.139959	-0.442421	-1.005623	0.692737	-0.000764	-0.000595	-0.134990	-0.098175
16908	-0.141268	-0.438827	-1.025517	0.697447	-0.000727	-0.000499	-0.134990	-0.098175
16910	-0.142601	-0.435229	-1.045499	0.701651	-0.000672	-0.000343	-0.134990	-0.098175
16912	-0.143956	-0.431627	-1.065583	0.705324	-0.000595	-0.000118	-0.134990	-0.098175
16914	-0.145332	-0.428022	-1.085787	0.708441	-0.000492	0.000183	-0.134990	-0.098175
16916	-0.146726	-0.424412	-1.106132	0.710970	-0.000361	0.000566	-0.134990	-0.098175
16918	-0.148137	-0.420798	-1.126639	0.712884	-0.000200	0.001037	-0.134990	-0.098175
16920	-0.149563	-0.417179	-1.147333	0.714151	-0.000009	0.001598	-0.134990	-0.098175
16922	-0.131818	-0.326221	-1.134649	0.706583	0.000215	0.002252	-0.208621	-0.085903
16924	-0.132655	-0.321801	-1.121811	0.698983	0.000471	0.003001	-0.208621	-0.085903
16926	-0.133057	-0.315503	-1.108885	0.691388	0.000760	0.003846	-0.208621	-0.085903
16928	-0.133409	-0.309098	-1.095922	0.683823	0.001082	0.004789	-0.208621	-0.085903
16930	-0.133755	-0.302797	-1.082964	0.676305	0.001436	0.005831	-0.208621	-0.085903
16932	-0.134100	-0.296620	-1.070045	0.668847	0.001822	0.006971	-0.208621	-0.085903
16934	-0.134443	-0.290565	-1.057191	0.661457	0.002239	0.008209	-0.208621	-0.085903
16936	-0.134783	-0.284626	-1.044426	0.654140	0.002685	0.009547	-0.208621	-0.085903
16938	-0.135117	-0.278799	-1.031766	0.646896	0.003160	0.010983	-0.208621	-0.085903
16940	-0.135445	-0.273078	-1.019224	0.639725	0.003662	0.012516	-0.208621	-0.085903
16942	-0.135765	-0.267461	-1.006811	0.632623	0.004189	0.014147	-0.208621	-0.085903
16944	-0.136076	-0.261941	-0.994534	0.625588	0.004738	0.015875	-0.208621	-0.085903
16946	-0.136377	-0.256516	-0.982399	0.618617	0.005308	0.017699	-0.208621	-0.085903
16948	-0.136666	-0.251182	-0.970411	0.611705	0.005897	0.019618	-0.208621	-0.085903
16950	-0.136943	-0.245934	-0.958571	0.604848	0.006500	0.021632	-0.208621	-0.085903
16952	-0.137207	-0.240771	-0.946882	0.598045	0.007116	0.023737	-0.208621	-0.085903
16954	-0.137455	-0.235688	-0.935344	0.591291	0.007741	0.025933	-0.208621	-0.085903
16956	-0.137689	-0.230684	-0.923956	0.584584	0.008372	0.028218	-0.208621	-0.085903
16958	-0.137906	-0.225754	-0.912717	0.577922	0.009004	0.030589	-0.208621	-0.085903
16960	-0.138106	-0.220897	-0.901627	0.571303	0.009633	0.033042	-0.208621	-0.085903
16962	-0.198649	-0.277218	-0.890683	0.564726	0.010256	0.035573	-0.196350	-0.220893
16964	-0.199498	-0.271754	-0.879885	0.558190	0.010867	0.038178	-0.196350	-0.220893
16966	-0.202516	-0.268438	-0.869228	0.551694	0.011462	0.040851	-0.196350	-0.220893
16968	-0.205762	-0.265294	-0.858713	0.545239	0.012035	0.043586	-0.196350	-0.220893
16970	-0.208992	-0.262081	-0.848336	0.538825	0.012582	0.046375	-0.196350	-0.220893
16972	-0.212172	-0.258772	-0.838096	0.532452	0.013098	0.049210	-0.196350	-0.220893
16974	-0.215294	-0.255363	-0.827990	0.526120	0.013577	0.052081	-0.196350	-0.220893
16976	-0.218354	-0.251856	-0.818018	0.519831	0.014014	0.054978	-0.196350	-0.220893
16978	-0.221349	-0.248251	-0.808178	0.513586	0.014404	0.057891	-0.196350	-0.220893
16980	-0.224275	-0.244550	-0.798467	0.507384	0.014745	0.060806	-0.196350	-0.220893
16982	-0.227129	-0.240755	-0.788885	0.501226	0.015031	0.063712	-0.196350	-0.220893
16984	-0.229907	-0.236867	-0.779431	0.495114	0.015260	0.066597	-0.196350	-0.220893
16986	-0.232606	-0.232888	-0.770103	0.489048	0.015429	0.069447	-0.196350	-0.220893
16988	-0.235221	-0.228821	-0.760901	0.483028	0.015537	0.072254	-0.196350	-0.220893
16990	-0.237751	-0.224666	-0.751823	0.477054	0.015582	0.075015	-0.196350	-0.220893
16992	-0.240190	-0.220427	-0.742869	0.471127	0.015563	0.077721	-0.196350	-0.220893
16994	-0.242537	-0.216106	-0.734037	0.465245	0.015480	0.080366	-0.196350	-0.220893
16996	-0.244786	-0.211705	-0.725327	0.459410	0.015335	0.082942	-0.196350	-0.220893
16998	-0.246936	-0.207227	-0.716737	0.453620	0.015129	0.085442	-0.196350	-0.220893
17000	-0.248983	-0.202674	-0.708267	0.447874	0.014864	0.087857	-0.196350	-0.220893
17002	-0.182843	-0.205706	-0.699915	0.442171	0.014544	0.090183	-0.073631	0.012272
17004	-0.183975	-0.202486	0.821087	-0.544462	0.014173	0.092412	-0.073631	0.012272
17006	-0.183327	-0.199400	0.827493	-0.547720	0.013754	0.094541	-0.073631	0.012272
17008	-0.182470	-0.196376	0.830772	-0.546979	0.013291	0.096564	-0.073631	0.012272
17010	-0.181598	-0.193402	0.831642	-0.543542	0.012790	0.098480	-0.073631	0.012272
17012	-0.180734	-0.190474	0.830628	-0.538333	0.012253	0.100285	-0.073631	0.012272
17014	-0.179880	-0.187592	0.828115	-0.531998	0.011688	0.101979	-0.073631	0.012272
17016	-0.179036	-0.184755	0.824387	-0.524983	0.011097	0.103559	-0.073631	0.012272
17018	-0.178201	-0.181960	0.819663	-0.517598	0.010486	0.105026	-0.073631	0.012272
17020	-0.177376	-0.179209	0.814108	-0.510050	0.009859	0.106380	-0.073631	0.012272
17022	-0.176559	-0.176498	0.807856	-0.502481	0.009221	0.107621	-0.073631	0.012272
17024	-0.175751	-0.173828	0.801014	-0.494983	0.008576	0.108751	-0.073631	0.012272
17026	-0.174950	-0.171197	0.793670	-0.487616	0.007928	0.109771	-0.073631	0.012272
17028	-0.174158	-0.168606	0.785901	-0.480417	0.007281	0.110683	-0.073631	0.012272
17030	-0.173373	-0.166052	0.777771	-0.473407	0.006639	0.111488	-0.073631	0.012272
17032	-0.172594	-0.163535	0.769336	-0.466595	0.006004	0.112189	-0.073631	0.012272
17034	-0.171823	-0.161054	0.760647	-0.459985	0.005380	0.112789	-0.073631	0.012272
17036	-0.171058	-0.158608	0.751749	-0.453573	0.004769	0.113289	-0.073631	0.012272
17038	-0.170299	-0.156197	0.742681	-0.447354	0.004175	0.113693	-0.073631	0.012272
17040	-0.169547	-0.153820	0.733479	-0.441320	0.003598	0.114003	-0.073631	0.012272
